# step, loss function, Y0, learning rate, running time
1.600000000000000000e+02,2.856811109182532185e-02,4.747084863577377134e-01,1.000000047497451305e-03,6.003606796264648438e+00
1.610000000000000000e+02,4.084373835089237514e-02,4.744253645963211197e-01,1.000000047497451305e-03,6.018619537353515625e+00
1.620000000000000000e+02,7.086856058258676760e-02,4.740513651349888558e-01,1.000000047497451305e-03,6.033632278442382812e+00
1.630000000000000000e+02,7.557708243165164874e-02,4.735587335385404995e-01,1.000000047497451305e-03,6.048645019531250000e+00
1.640000000000000000e+02,1.744000899521284398e-01,4.730602279991079628e-01,1.000000047497451305e-03,6.063657760620117188e+00
1.650000000000000000e+02,1.071049527902931918e-02,4.722779224352792182e-01,1.000000047497451305e-03,6.078670501708984375e+00
1.660000000000000000e+02,5.552047259409909194e-05,4.724565835530163405e-01,1.000000047497451305e-03,6.097185850143432617e+00
1.670000000000000000e+02,1.856280939403696928e-01,4.724574603470627632e-01,1.000000047497451305e-03,6.112699270248413086e+00
1.680000000000000000e+02,7.442730068656945846e-05,4.716738655717906403e-01,1.000000047497451305e-03,6.128211975097656250e+00
1.690000000000000000e+02,3.091047898861225014e-03,4.716667910641658690e-01,1.000000047497451305e-03,6.143225431442260742e+00
1.700000000000000000e+02,7.320649184514890599e-03,4.715762993156979999e-01,1.000000047497451305e-03,6.158238172531127930e+00
1.710000000000000000e+02,2.378936876419878582e-02,4.717166415519815637e-01,1.000000047497451305e-03,6.173250675201416016e+00
1.720000000000000000e+02,1.295663065196176974e-04,4.714502188618250877e-01,1.000000047497451305e-03,6.187763214111328125e+00
1.730000000000000000e+02,6.927012506623400536e-04,4.714635841754534207e-01,1.000000047497451305e-03,6.202775955200195312e+00
1.740000000000000000e+02,3.378135578202134254e-02,4.714191872023319463e-01,1.000000047497451305e-03,6.217788934707641602e+00
1.750000000000000000e+02,1.206695301107816275e-02,4.710887083439719292e-01,1.000000047497451305e-03,6.232801437377929688e+00
1.760000000000000000e+02,6.761974373454308299e-04,4.708946583352028314e-01,1.000000047497451305e-03,6.247814178466796875e+00
1.770000000000000000e+02,4.056852773209581459e-02,4.708525199146781359e-01,1.000000047497451305e-03,6.262326478958129883e+00
1.780000000000000000e+02,2.343055878477137699e-01,4.704925129661690075e-01,1.000000047497451305e-03,6.277339220046997070e+00
1.790000000000000000e+02,1.810746176705355440e-03,4.695411988178964657e-01,1.000000047497451305e-03,6.292351484298706055e+00
1.800000000000000000e+02,1.845602018495992244e-02,4.694723523848882696e-01,1.000000047497451305e-03,6.307364463806152344e+00
1.810000000000000000e+02,1.513095988716978146e-02,4.696863744214904712e-01,1.000000047497451305e-03,6.322377443313598633e+00
1.820000000000000000e+02,5.755168800893713070e-03,4.694633979487755071e-01,1.000000047497451305e-03,6.337389945983886719e+00
