# step, loss function, Y0, learning rate, running time
4.640000000000000000e+02,3.657893228778659989e+01,7.420424088181285072e+01,2.500000000000000000e-01,6.117751836776733398e+01
4.650000000000000000e+02,5.727693068471621984e+01,7.422195117480214321e+01,2.500000000000000000e-01,6.126730251312255859e+01
4.660000000000000000e+02,4.365571717508097294e+01,7.423445440417543750e+01,2.500000000000000000e-01,6.135521960258483887e+01
4.670000000000000000e+02,3.672012628298748638e+01,7.424266363021952486e+01,2.500000000000000000e-01,6.144190096855163574e+01
4.680000000000000000e+02,3.460978451957011259e+01,7.424885841645667028e+01,2.500000000000000000e-01,6.153030085563659668e+01
4.690000000000000000e+02,4.249523702449690887e+01,7.425519111490264379e+01,2.500000000000000000e-01,6.161611294746398926e+01
4.700000000000000000e+02,4.866787664769177013e+01,7.425984788078754661e+01,2.500000000000000000e-01,6.170569038391113281e+01
4.710000000000000000e+02,4.200232408445984333e+01,7.425918475753736914e+01,2.500000000000000000e-01,6.179573535919189453e+01
4.720000000000000000e+02,3.267918712255500679e+01,7.426039997923987812e+01,2.500000000000000000e-01,6.188346481323242188e+01
4.730000000000000000e+02,4.881221090675447272e+01,7.425909295814693678e+01,2.500000000000000000e-01,6.197021627426147461e+01
4.740000000000000000e+02,2.847537265363504133e+01,7.425598936875269374e+01,2.500000000000000000e-01,6.205723786354064941e+01
4.750000000000000000e+02,3.838151346585494395e+01,7.424996368858587914e+01,2.500000000000000000e-01,6.214680504798889160e+01
4.760000000000000000e+02,4.122450003767153248e+01,7.424421476245115059e+01,2.500000000000000000e-01,6.223410344123840332e+01
4.770000000000000000e+02,3.319273684236085842e+01,7.424099739020601874e+01,2.500000000000000000e-01,6.232319498062133789e+01
4.780000000000000000e+02,3.724260677056789604e+01,7.423559954481837053e+01,2.500000000000000000e-01,6.241584539413452148e+01
4.790000000000000000e+02,3.380266667547954995e+01,7.422937404446177823e+01,2.500000000000000000e-01,6.250869369506835938e+01
4.800000000000000000e+02,3.556896320412518264e+01,7.422237361912614517e+01,2.500000000000000000e-01,6.260229825973510742e+01
4.810000000000000000e+02,3.590751403540031106e+01,7.421558855806799215e+01,2.500000000000000000e-01,6.269237494468688965e+01
4.820000000000000000e+02,2.338472883802189983e+01,7.421094909617238500e+01,2.500000000000000000e-01,6.278843998908996582e+01
4.830000000000000000e+02,3.221793570753003877e+01,7.420673403846734573e+01,2.500000000000000000e-01,6.287748122215270996e+01
4.840000000000000000e+02,3.255018265211275263e+01,7.420628610523208124e+01,2.500000000000000000e-01,6.296594619750976562e+01
4.850000000000000000e+02,4.810107903355638825e+01,7.420480747124480558e+01,2.500000000000000000e-01,6.305752444267272949e+01
4.860000000000000000e+02,2.833186325100972169e+01,7.420768682878416200e+01,2.500000000000000000e-01,6.314685297012329102e+01
4.870000000000000000e+02,3.680241233832929737e+01,7.421073397780941150e+01,2.500000000000000000e-01,6.323691987991333008e+01
4.880000000000000000e+02,3.632851788218914635e+01,7.421156774243232235e+01,2.500000000000000000e-01,6.332830166816711426e+01
4.890000000000000000e+02,3.909263803491233347e+01,7.421445912076053730e+01,2.500000000000000000e-01,6.341748976707458496e+01
4.900000000000000000e+02,3.334090503601468214e+01,7.421272897200046259e+01,2.500000000000000000e-01,6.350412535667419434e+01
4.910000000000000000e+02,3.885820470329011300e+01,7.420895978779724089e+01,2.500000000000000000e-01,6.359266161918640137e+01
4.920000000000000000e+02,3.277262933702971992e+01,7.420181250168606368e+01,2.500000000000000000e-01,6.368273806571960449e+01
4.930000000000000000e+02,3.301410648465953557e+01,7.419746819883775402e+01,2.500000000000000000e-01,6.377731823921203613e+01
4.940000000000000000e+02,4.032807162189792649e+01,7.419713845110068462e+01,2.500000000000000000e-01,6.386889624595642090e+01
4.950000000000000000e+02,3.028376130705402858e+01,7.420093070812107783e+01,2.500000000000000000e-01,6.396047449111938477e+01
4.960000000000000000e+02,3.682501363738776234e+01,7.420452716777094793e+01,2.500000000000000000e-01,6.404737615585327148e+01
4.970000000000000000e+02,4.565840731456293611e+01,7.421183746276426518e+01,2.500000000000000000e-01,6.413663673400878906e+01
4.980000000000000000e+02,2.874857309901002722e+01,7.421603491783230311e+01,2.500000000000000000e-01,6.423114562034606934e+01
4.990000000000000000e+02,5.049429285356453789e+01,7.421886545076831965e+01,2.500000000000000000e-01,6.432421541213989258e+01
5.000000000000000000e+02,4.862471435304669143e+01,7.422080268815071236e+01,2.500000000000000000e-01,6.441463494300842285e+01
